Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Greece,GRC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.010318698,1.021395102,1.069300379,1.081175641,1.117997378,1.163591213,1.220856399,1.247346576,1.265772034,1.306039275,1.360215962,1.400682713,1.471370628,1.779039565,2.184312475,2.470894681,2.876972714,3.27268375,3.723922783,4.474319648,5.335154165,6.488189324,8.253803928,9.955095597,12.13709816,14.4462971,17.17404671,19.79354881,23.09508725,26.44363771,31.9149849,38.23023969,43.88786185,50.22033069,55.83591211,61.30327283,65.98420674,70.30840321,73.89664023,76.57371893,77.79328582,80.49641004,83.1920501,86.06514969,88.70103409,90.68822071,93.85781249,97.07025283,101.2875507,103.8904084,103.7069218,104.7014898,104.4134116,102.2775056,100.2945958,100,99.42141925,99.7051742,99.54041734,99.78776591,98.95199534
Grenada,GRD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,29.83546376,34.98902885,38.35552905,41.82642185,42.95937185,44.74803011,45.37158707,48.37174163,52.60334277,54.88372602,57.66048607,61.55917055,67.09727407,67.10796408,71.58400464,74.45565463,75.85797091,78.27841891,80.66837696,82.82471085,84.30288944,85.76796665,86.72984525,89.21294654,91.12582997,91.46495171,91.39445775,93.25081446,95.57251908,100,102.3194437,110.3491964,110.3382721,110.8675727,111.1165315,115.4795475,118.8548648,119.773984,123.0801384,126.3345556,128.2626402,127.4368139,131.5133571,130.9652953
Greenland,GRL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,12.76163292,14.222552,15.03323653,16.18526241,18.70265493,21.77472571,24.647681,26.36860852,28.81488841,30.9767161,34.55739237,39.71570718,44.88544897,49.24702656,53.61564643,57.59589135,59.97436386,62.74561615,66.73011239,70.30007931,73.88017057,76.26300933,77.44179001,78.2487462,78.61524324,80.23147224,81.01782186,81.42024035,82.21687775,83.08875183,84.84200194,87.72854475,90.45083489,96.35996809,95.84112355,92.74624395,94.82226024,94.77720512,92.86901378,98.01268988,100,102.8840457,106.4287424,107.5647336,108.6299187,117.4771527,121.6332388,125.6063881,125.7540725,128.1278586,
Guatemala,GTM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.871998455,1.851774038,1.899651696,1.914950406,1.882768228,1.848933955,1.83039175,1.837486297,1.871873539,1.903625016,1.998828758,1.97345985,1.946552526,2.228817725,2.578280119,2.916449689,3.251704466,3.786702997,3.99481866,4.337861322,4.771859373,5.179763068,5.437609322,5.794369538,6.033311977,7.166351984,10.13770732,10.94857538,12.22466446,13.5582405,19.05356608,25.33648942,27.58165324,31.58219322,35.28434577,38.34272873,41.75523331,45.20310469,49.49850042,51.99399602,55.54524556,52.42907659,55.82080534,58.31668454,61.82959928,65.33437032,68.58889285,73.46923301,80.38084509,83.2746964,87.55299471,93.58946149,96.75068031,100,102.8603116,105.1557644,108.0025321,109.8903236,111.1975931,115.2903389,118.3399852
Guam,GUM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.60980435,77.77293528,79.16922447,83.1786772,86.8442623,89.46083418,92.88135593,95.85070478,96.07843137,96.6828322,100,100.8404931,102.9357798,105.5323021,107.1934605,108.264314,109.9020675,112.5574814,117.2552167
Guyana,GUY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.091090856,0.095001845,0.098564472,0.101299619,0.100807949,0.099006317,0.100908574,0.105817177,0.113166579,0.114768829,0.118253349,0.120785886,0.132726384,0.141047578,0.193901144,0.22232346,0.209480826,0.212999193,0.244497058,0.260543253,0.291232104,0.303873731,0.316947609,0.345218336,0.41178248,0.471532525,0.529499728,0.840373366,1.039088369,2.728085051,4.267942007,10.00993064,11.14112724,13.02964733,15.18897225,17.06506986,17.73582604,17.99179901,18.52617214,20.60304996,21.95997583,22.03068071,22.60760951,23.67436465,25.27835916,27.20771196,74.7824926,80.92289083,88.78507097,89.57973749,93.46137751,95.58311376,100,99.46320391,97.36954865,100.2947151,101.1950872,103.3294165,100.3456954,103.317329,76.14895265
High income,HIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,6.937271433,7.0728947,7.333558397,7.696989317,7.880157004,7.923747385,8.450142792,8.731219139,9.219101283,10.03539708,10.80040642,11.78875177,13.47007555,15.03424396,15.70454963,17.21800863,17.88234605,19.33481493,22.76866442,26.35365746,29.15141174,31.97471452,33.44642178,36.67131837,38.63736764,40.09424227,43.54684454,47.37979591,53.33043104,57.36483382,62.60821134,68.80598644,74.73225911,79.4562567,82.7454176,87.61391466,92.66074115,93.79106712,89.94969321,86.89658891,85.35501544,82.45137156,77.49796337,74.71512691,74.60299347,74.20401092,76.53213225,77.51287768,77.22188403,77.43089081,80.44906718,83.30081683,84.81059751,87.22796322,90.40615444,91.88668859,94.53621202,97.99392221,100,100.635095
Honduras,HND,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.977521311,3.102251318,3.192960365,3.261066382,3.446442133,3.518028249,3.609696296,3.704310766,3.75797442,3.855875979,4.027291848,3.915432203,4.066745014,4.284145272,4.917296679,5.231256282,5.677596962,6.370234252,11.15261568,12.08440046,13.44902591,13.87526969,14.94922231,15.54492163,16.05229477,16.319001,16.66637997,17.04012399,18.60398315,20.74412817,25.93196235,32.74783403,33.95104639,37.65463511,45.68968264,56.52451968,66.80835216,78.03990853,86.07723474,92.5982113,100,108.0843494,113.6311733,120.1760343,127.9297726,137.2419907,144.582603,154.1619337,166.1719402,178.8902958,187.2552835,201.8746878,209.1013725,211.9744892,226.4933781,242.1956439,251.1037647,262.4356833,267.5458753,278.5866833,291.4969103
Heavily indebted poor countries (HIPC),HPC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.63038012,53.63939894,57.3344078,62.03562513,64.20834375,66.9950822,69.82695447,72.50628261,75.62676315,78.37621462,80.8228972,83.96390902,87.54393409,92.36312731,95.10202425,95.98594141,97.61455323,99.00596323,99.77163424,99.92040784,100,99.9250779,101.0878609,103.1200977,105.0992914,104.9634068
Haiti,HTI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.488388208,0.499233477,0.481224094,0.513105452,0.575478673,0.611738941,0.642621789,0.656837398,0.634591161,0.6509127,0.546647382,0.562360267,0.571041094,0.684036338,0.783251117,0.933465899,1.11045345,1.153582315,1.117341614,1.152259552,1.374221584,1.512301428,1.562675557,1.705552433,1.902150169,2.091866042,2.425196495,2.159008222,2.751172826,2.966334065,3.322168086,3.807545441,4.603633361,5.44778515,8.537109258,9.899920228,10.88759468,12.27325793,14.01083432,14.99599248,28.69942994,32.50162509,34.97094811,40.22397917,50.0078814,56.71944312,62.01250837,67.68919985,74.28340928,82.48814254,88.58717018,92.41478317,99.999998,108.0771467,111.6856542,116.0977186,133.6981294,152.4230512,163.51756,192.2158938,231.7750542
Hungary,HUN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80615243,14.34555897,17.39807229,20.78914109,26.3466583,32.12455549,38.63324472,43.95197749,47.52099419,52.07516006,57.827674,62.50680637,65.90966484,69.26761871,71.08885666,73.69321304,77.70383921,81.43773644,84.85814342,87.00819073,88.69077314,91.25677512,93.82915899,97.29845567,100,101.320879,105.4034381,110.5117968,115.7782769,122.6272517
IBRD only,IBD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.070854776,0.080729109,0.225126634,0.553453762,1.188437679,3.907808189,0.050651785,0.134086337,0.29897607,0.362817033,0.414529606,0.425824448,0.494466663,0.676818451,0.997024621,1.121334233,1.283443219,1.450449506,1.625444767,2.132375292,2.753866728,3.033403882,3.274574776,3.884061566,4.288851848,4.554390264,4.657035813,5.402339242,5.814489609,6.365995672,6.944916116,7.553779613,8.104363751,9.65655836,10.40750765,11.43598225,12.42822637,13.99062547,24.52153279,27.9940751,33.71815153,38.53840253,40.81064666,43.05010198,46.73119868,53.42861458,60.95533028,67.818034,80.12683848,86.75713599,100,107.465943,111.5000842,117.0371676,123.4077049,128.319631,131.4492494,137.0919426,142.3265565,144.6020709,143.9424974
IDA only,IDX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,24.42836261,25.72846843,26.28717155,27.69899663,28.92805267,31.09154491,33.90513066,36.24134756,37.59766386,38.40840743,39.38451393,40.53455437,41.5761776,42.67554679,43.69426107,44.69659361,46.1736714,47.99374245,49.18546803,50.74308482,53.50800803,55.05797392,57.01873242,63.64607448,87.66158647,93.76799002,98.65029033,103.4395247,99.62926274,101.1593717,100.6310682,100,102.2367786,104.4462407,105.804021,107.7085157,
India,IND,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.392431017,2.443758894,2.551421545,2.764557704,3.000973749,3.250065656,3.681372332,3.998566908,4.095147637,4.232063343,4.298178476,4.527049648,5.017763844,5.91241687,6.897869881,6.784145973,7.189964043,7.595278805,7.782144107,9.006123094,10.04257663,11.12994485,12.03100995,13.06000534,14.09477997,15.1087282,16.13452026,17.6395311,19.09170821,20.70243914,22.91103825,26.06172275,28.3981959,31.19876431,34.31241496,37.42204695,40.25677385,42.86391173,46.29738287,47.71796969,49.45727544,51.04763152,52.94440008,54.99218257,58.14071227,61.40932687,66.56828647,71.19106671,77.73635176,83.209275,91.96790896,100,107.9343862,114.6117514,118.4303363,121.1300602,125.0522212,130.0158664,134.8748865,139.6845269,146.1263218
Not classified,INX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,7.261490341,8.026792918,9.10118843,10.49117496,11.12983737,13.3706461,16.181547,18.32861157,20.25796288,23.02845424,26.41474156,31.02214566,35.73197591,39.55846977,42.08201199,44.26452414,47.163716,48.2000959,49.76482095,52.51271881,52.1298041,53.06886759,54.56128182,57.38523879,58.35764927,60.12821814,61.5101746,63.93104043,68.12589046,71.11193653,76.00369975,81.21834623,85.43359146,88.77918945,89.2385958,91.98419207,95.13661929,96.28107151,95.79784495,91.37209304,88.65370603,89.9807355,92.0359429,92.90312829,92.8503485,100,100.7051829,101.6375705,102.3611479,106.6856903,105.3925313
"Iran, Islamic Rep.",IRN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.038299982,0.036231198,0.035375001,0.034632531,0.034613898,0.034015908,0.033505639,0.033399268,0.033204904,0.032259698,0.032703838,0.035760503,0.039040849,0.051632044,0.081179875,0.093873196,0.108877137,0.134446463,0.150970196,0.195421958,0.285108935,0.358009778,0.372882062,0.440300635,0.527418345,0.547351912,0.617303256,0.744419374,0.887961863,1.041364484,1.276034143,1.607470678,2.087931852,3.052316104,4.078707556,5.632500743,7.336118561,8.547134926,9.340367332,12.43218753,15.53681658,18.10920379,23.40184973,26.4583083,32.98074668,39.63170724,45.41103782,55.82790365,66.67078841,69.7366559,80.81266812,100,124.0161095,168.1254779,186.3471076,187.1469791,190.1547912,213.4471891,283.6683443,388.3705652,539.8581614
Iraq,IRQ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,0.008017184,0.008063264,0.008414256,0.009310377,0.008995491,0.009782966,0.01842451,0.019140191,0.021549149,0.023628734,0.024178562,0.03183519,0.036037992,0.026119404,0.028296252,0.03231197,0.037814489,0.038453194,0.03586471,0.039413221,0.043524513,0.047181264,0.08192809,0.172971842,0.353728743,0.7586338,3.766146594,14.89012593,13.02228807,24.9375251,20.98224271,35.91069818,44.74919605,36.18118784,39.13418807,44.55763217,52.27154362,71.01499577,87.38021973,100,130.1754087,104.7636061,122.1404739,152.2962697,156.3622289,156.3440942,151.8989638,106.0260024,94.25269385,108.0610526,127.7324781,124.5701417,105.6679236
Iceland,ISL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.029997783,0.033982306,0.037770596,0.04087745,0.047492042,0.053339816,0.058908371,0.060536128,0.068837502,0.08320656,,,,,,,,,,,,,,,,,,,,,,,,,,38.20263795,39.14978777,40.2280191,42.12464856,43.5985451,45.35329644,49.30073388,52.19574093,52.4524726,53.85558323,55.50672061,60.28955961,62.90199403,70.53532806,78.15646466,83.13413615,85.70852566,88.65765343,90.54122237,94.29112467,100,102.2608609,103.2190378,105.9573879,110.820229,114.3823812
Israel,ISR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.00066521,0.0007225,0.000786814,0.000847379,0.000893421,0.000880993,0.000957911,0.000941739,0.000928562,0.000943384,,,,,,,,,,,,,,,,,,,,,,,,,,55.82438485,61.11601657,66.19381061,70.7455285,75.15963159,76.85269764,78.21179133,81.75572514,81.47532543,81.55723482,82.49807689,83.67442536,84.50834221,86.29388134,89.72687429,91.09179367,92.32388382,95.32989466,96.98526434,97.56040708,100,100.5604676,100.5586196,101.4508543,103.3631533,104.3687415
Italy,ITA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.969239822,3.051848792,3.228664668,3.501740603,3.728996842,3.885504338,3.972244193,4.082484257,4.153292951,4.321556,4.795158395,5.139395048,5.428895858,6.12046291,7.359635102,8.609528506,10.11225937,11.98071749,13.65142538,15.7607109,19.04142807,22.61878421,26.58633389,30.60000334,33.89312836,37.00270169,39.77361862,42.16372783,44.96778549,47.75461361,52.01149017,55.95465219,58.39881602,60.6681659,62.81731964,65.91122622,68.88225595,70.65072156,72.34819111,73.45955225,74.77623977,77.04464582,79.56735092,82.07197831,84.26345088,85.95761635,87.78409012,89.96025312,92.11993202,93.66647733,94.07520087,95.58715584,97.06617728,98.1801186,99.07673995,100,101.13435,101.8689325,102.9570272,103.8991615,105.1122802
Jamaica,JAM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,0.185050652,0.192900096,0.198175551,0.206311967,0.217093677,0.232121846,0.220734383,0.279115407,0.365881666,0.44177541,0.490950006,0.552252461,0.699014127,0.809017586,0.95697081,1.036632341,1.122826127,1.313264139,1.784978056,2.294211704,2.910462712,3.225450292,3.614296925,4.061357309,5.081452725,7.309277844,11.69745644,17.87446204,23.43471501,29.33718209,34.87372673,38.22463823,42.26692142,45.1901274,49.97444246,53.87613179,58.77015794,65.60163349,74.03708482,82.52820845,89.83046356,100,113.5468095,126.782399,139.2200505,147.289507,156.9692315,170.1794726,181.972936,194.0838512,203.1362543,216.4412053,227.2486366,234.4808315,242.8184764
Jordan,JOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,13.75733545,15.4596711,15.53098547,15.88066163,16.93330748,17.97298254,19.12538781,21.18013692,21.70785369,23.02293418,24.81075749,24.74836341,25.06140481,28.97915904,33.08079299,34.88015089,37.23310284,38.33487262,40.97597678,41.7376121,42.59801378,43.12534964,45.71289222,45.53736099,45.35151879,45.70493301,46.12673785,47.11763665,48.57446076,49.54915603,54.82713208,57.59601318,71.19434122,73.44521901,79.37772433,84.06935342,87.94227319,93.3451157,96.56115697,98.65629471,100,101.6790765,103.4189357,105.146679,104.8711062
Japan,JPN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,22.5799595,24.33797139,25.36006338,26.75752182,28.18335146,29.63109,31.10401271,32.81329954,34.42734085,35.95364214,43.3014497,45.5060789,48.05643142,54.16219142,65.43337076,70.12981225,75.745728,80.85788795,84.58038967,86.90772992,91.63375828,94.31572496,95.96150486,96.86897409,98.29622396,99.53490339,101.1396072,100.979914,101.6113347,103.754206,106.4573197,109.5742283,111.4004348,112.0336052,114.4315828,113.8325804,113.3251428,113.8968237,113.8664358,112.4532948,110.9506263,109.7469453,108.2203888,106.4805256,105.2828684,104.0257724,103.1290511,102.4017401,101.4683172,100.8903893,98.9929014,97.3871571,96.6508195,96.30831311,97.93235517,100,100.4199444,100.3452826,100.3499276,100.9930233,101.8435509
Kazakhstan,KAZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001388508,0.002726425,0.042865301,0.57587889,9.483152101,24.74046972,34.36442119,39.9093714,42.16937714,47.76952972,56.09404033,61.79119375,65.37707519,73.05137928,84.83575529,100,121.5517089,140.425161,169.8253285,177.7919791,212.5365951,256.1978992,268.4584285,293.9595132,310.9246209,316.5944864,359.7730153,400.1075481,436.9398725,470.2927437,490.0961047
Kenya,KEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.89127695,0.968480934,0.968658245,0.950473462,0.976048137,0.956019885,0.972404048,0.995749613,1.012466664,1.010645574,1.165432625,1.057989551,1.070740926,1.179997633,1.369378665,1.531446117,1.820983952,2.128726974,2.194312957,2.318042454,2.5394322,2.815038738,3.141373617,3.513250604,3.871276135,4.192815918,4.558082451,4.804307881,5.114455947,5.614087628,6.211269286,6.989663187,8.310516201,10.44619284,12.22376035,13.59539716,19.30393773,21.51138477,23.00242547,23.96713317,25.42429856,25.82425336,26.06524673,27.68059171,29.65334362,31.10625359,38.42559651,41.54939985,47.84462211,61.09605925,62.09754563,68.34767166,74.85640143,80.34903648,86.48371104,94.47364246,100,107.6052003,112.1607968,117.3091914,123.3881189
Kyrgyz Republic,KGZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017065589,0.016745215,0.017915041,0.019343891,0.045413957,0.422401087,3.609112978,10.13709355,14.39782438,19.48643419,23.24917663,25.35962211,34.88835822,44.36464269,47.61789047,48.5822935,50.51322708,53.09379368,56.87864969,62.22047507,71.47673654,87.35600004,90.88108008,100,122.4818422,133.0842585,137.3099341,148.8648746,153.9669019,163.2827682,173.6139071,179.5991513,186.6922185,197.4455166
Cambodia,KHM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.54471605,79.25435039,85.59801138,88.19377277,93.48987571,103.1733115,104.4748967,100,102.646541,103.3785558,105.2368035,110.3131512,117.0165271,122.4356905,130.4160898,146.3969991,150.0633431,154.7462091,159.9519741,162.2561113,163.5239604,167.8282313,170.8258322,176.7624648,182.6681733,188.3524805,194.4463835,192.7630672
Kiribati,KIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,11.18188413,11.97729433,12.60343111,14.65215471,16.55542005,18.12172656,19.7838712,21.54391369,24.09816433,26.30903455,28.09917355,30.76923077,32,33.87096774,36.15384615,38.01652893,40,44.03669725,46.21848739,45.2173913,44.73684211,53.50877193,56.52173913,59.48275862,63.55932203,64.40677966,70.83333333,74.59016393,80,83.59375,85.29411765,91.04477612,95.54888291,98.07070782,99.74540321,100.2561718,100,106.1491186,114.9774012,115.1726687,116.5299156,118.7181479,118.2485026,118.4089349,123.98065,128.3003165,128.5203965,129.7605108,137.0806655,133.4335895,144.1175437
St. Kitts and Nevis,KNA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,27.27850688,29.16484573,32.26376394,34.61617694,40.27811076,42.60088041,42.5181721,44.32881548,45.97426104,48.82317942,51.80442828,55.43639801,58.59013954,63.04476329,65.21301062,68.66754895,70.03461705,74.4272706,75.01041307,75.49484225,79.20553056,81.42342924,83.68701783,78.8738645,81.50290541,84.3359634,85.74386036,89.03569547,87.58996431,100,106.3249846,109.196182,113.2922259,115.8626218,122.4020844,122.5360897,121.9933176,125.2761438,124.8857624,120.3616151,125.4188328,124.1682815,127.9613074,125.8641994
"Korea, Rep.",KOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.859508567,0.970488702,1.13278819,1.47267734,1.918929086,2.009766121,2.301080746,2.599395278,2.960184651,3.377256111,3.878634226,4.313335332,4.993996953,5.629291503,7.351594054,9.092618177,11.02361125,12.61695265,15.37195618,18.22110529,22.71278928,26.47988331,28.19003247,29.54887254,30.85531691,32.08503565,33.67875715,35.30581422,37.82075627,40.11463273,44.16118256,48.19797096,51.94679184,55.1958158,59.69921959,63.89282807,66.51925443,69.18221027,72.27875286,71.38984318,72.11927961,74.62794814,76.89151802,79.54427036,82.03231992,82.88660572,82.70160645,84.70232036,87.09626399,90.23925821,92.70955505,93.89796528,95.07338768,96.04175178,96.9127513,100,101.9860385,104.2529652,104.7564538,103.8772064,105.2410197
Kuwait,KWT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.13964855,42.73157996,40.2230328,42.1740534,48.71534921,46.41824763,38.45468086,45.41088551,54.72997583,50.50552729,53.10569821,55.71884385,62.05478287,75.56473697,87.788363,91.56972577,108.6593313,90.00628647,100,117.2583429,126.004862,126.2856865,117.75141,87.18500572,81.2233244,94.40676335,106.2864547,104.8659013,90.10998798
Latin America & Caribbean (excluding high income),LAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0.413283724,0.68115228,1.029326392,1.177834688,1.482294928,2.301507767,3.173949079,3.585666149,3.800585294,4.22558876,4.550984258,5.446862094,6.194455478,7.393257093,13.640889,31.0976757,38.80920784,42.25083704,44.92044128,50.96228099,56.41036722,61.28440486,67.90624684,72.9573077,79.42384265,77.09507718,84.18518078,92.99828962,100,106.4739721,112.5712671,115.2149988,118.6971492,120.8955352,123.2165955,125.7345895,132.010369
Lebanon,LBN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.772608144,13.44633659,15.5307673,22.93205694,45.275636,56.47819468,60.92512793,67.43132574,68.60335618,76.52482601,79.59953098,80.24655614,78.57102157,77.37269442,81.18035011,82.46401641,81.44586484,80.58074112,81.29044599,83.83721366,90.15290899,99.42472187,100,102.9650806,110.7475403,113.6428507,113.8156639,117.7006268,118.9302173,122.4519107,129.1309243,134.7581227,248.7437477
Liberia,LBR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.96475322,37.23090961,36.71238399,42.40702226,49.55611564,49.79894599,54.34802263,60.87937371,71.42754579,69.4826865,74.00739996,82.09155967,88.49236657,92.66505433,93.42298157,93.48157032,100,97.38206585,97.17768738,96.63307774,96.05134512
Libya,LBY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.58189217,64.11120196,68.71753895,87.44117252,100,122.6053531,157.6319071,172.5449896,191.5597402,233.3763789,174.3022922,198.9853581,235.3016119,256.4332735,239.3345039,197.9080256,159.5168127,155.437069,177.867816,210.1039479,207.7851869,147.6090686
St. Lucia,LCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,30.39637469,32.63233183,30.1388281,30.85934444,36.71846169,38.35275212,40.07230318,42.59168743,42.7781933,44.46404911,48.19112224,50.83311394,51.72024519,52.2396972,53.5868096,56.30105871,56.56115206,58.1865509,59.60062249,60.99082623,61.67138264,61.10885284,61.36044438,64.56623142,65.02344739,69.50807327,73.1055425,75.73068949,77.64877634,77.89603841,81.32983697,81.78128708,83.40824923,89.34502836,92.56398501,96.67167377,96.23346847,99.51955124,100,102.6642424,98.38368798
Latin America & Caribbean,LCN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,34.2821731,37.1082944,40.16740046,43.47868494,47.06294036,50.94266782,52.07890592,53.24049352,54.42797818,55.64196241,56.88301609,60.87205649,65.2407609,67.33998329,69.32748043,71.30691946,73.94400967,75.80705906,77.70626259,80.14921072,84.47922728,89.43826762,93.03686474,96.10883459,96.92802863,98.66881116,99.47337673,99.98537245,100,100.8191928,102.3844329,103.3937959,104.0667048,104.7249853,105.5734343,106.8303577,108.2350505,115.3587977,112.9170063,101.7374745,,,,,,,,,,,
Sri Lanka,LKA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,1.026349424,1.002265032,1.035449726,1.052003569,1.064286202,1.045091328,1.064309257,1.193073367,1.208565248,1.359738274,1.380113309,1.503866137,1.695587933,2.108950951,2.221786041,2.443421933,2.802387093,3.108348515,3.586950139,4.303533534,5.20233948,5.831877721,6.817863389,8.201924829,8.249816324,8.737981462,9.415305361,10.36785501,11.50035211,13.80769942,15.2746326,16.71101416,18.3627967,20.15694932,22.03223894,24.41556664,26.59452628,29.04498851,30.25404459,32.45576156,36.89077652,39.88319778,43.3724449,47.18986737,52.10645071,57.9825105,66.11655383,76.91141417,81.43371506,100,103.8313941,115.0747062,122.251816,125.8119158,126.6284883,132.761278,142.4072409,147.8566693,151.9014654,157.1043402
Lower middle income,LMC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
